lat_deg,u_mean,u_std,u_fit
90.0,-0.6455111233951207,1.489595528009187,3.267691931558919e-16
89.6477495107632,-0.8353673361583926,1.766710280956544,0.03280879149653878
89.29549902152642,0.05424463221807732,2.8726105306978607,0.06561804070462769
88.94324853228963,0.9818278431472015,5.131923511638457,0.09842820199026361
88.59099804305283,1.2855977835684356,5.484851239533614,0.13123972303081743
88.23874755381604,0.5966909543988514,4.801651993316704,0.1640530414769356
87.88649706457926,0.22782745531592555,3.9348564162590125,0.19686858162190052
87.53424657534246,-0.3308922565302719,3.9940739314686176,0.22968675108092546
87.18199608610567,-0.3851368887483487,4.245261993138647,0.26250793748284185
86.82974559686889,0.26579869786857935,5.229658008794329,0.29533250517666587
86.4774951076321,0.6726334395041601,4.906462217521459,0.3281607919554854
86.1252446183953,-0.13561158054519232,5.023290184833006,0.360993105800101
85.77299412915852,-0.9926767695908176,5.1569074058956925,0.39382972164487784
85.42074363992172,-0.6943312923913907,5.1119745387338416,0.42667087816819854
85.06849315068493,-1.979929075959827,6.4760298980568365,0.4595167746099291
84.71624266144813,-2.0504470978433242,6.434757922003349,0.49236756761828915
84.36399217221135,-1.3398424157865108,5.680531969968854,0.5252233681284759
84.01174168297456,-0.6617845130605442,4.596092341718381,0.558084238275405
83.65949119373776,-1.014374622478047,5.405142133477486,0.5909501883428685
83.30724070450098,-0.38513688874834945,6.023482335761972,0.6238211737514339
82.95499021526419,0.14646050698880902,7.088968223842671,0.6566970920873573
82.6027397260274,0.3363167197520799,7.279855996287297,0.6895777801747296
82.2504892367906,0.28207208753400237,7.57929326339208,0.722463011193127
81.89823874755382,-0.13561158054519326,7.723027958044936,0.7553524918429209
81.54598825831702,-0.553295248624389,8.296719600994194,0.7882458595604349
81.19373776908023,-0.943856600594547,8.35834977158428,0.8211426797850574
80.84148727984345,-1.6327634297641302,7.909940663718784,0.8540424432804294
80.48923679060665,-1.7954973264183614,8.023485264103362,0.8869445635117756
80.13698630136986,-1.31814456289928,8.008251365494996,0.9198483740813695
79.78473581213308,-1.1445617398014334,7.498344820136606,0.9527531262241773
79.43248532289628,-0.93843213737274,6.931209636036555,0.985657986365603
79.08023483365949,-0.8570651890456232,6.146115516614428,1.0185620337432468
78.72798434442271,-0.6672089762823527,5.595630270893466,1.0514642580945677
78.37573385518591,0.05966909543988488,4.553348194489247,1.0843635574122774
78.02348336594912,-0.38513688874834967,5.772222775383918,1.1172587357692403
77.67123287671232,-0.6672089762823534,5.9085852037219,1.1501485012146477
77.31898238747554,-0.8570651890456238,5.784319579637224,1.1830314637431432
76.96673189823875,-0.8516407258238161,5.1763052208173415,1.2159061333385746
76.61448140900195,-0.6075398808424677,4.714579457583711,1.2487709180939548
76.26223091976517,-0.6509355866169287,4.389594155170704,1.2816241224092095
75.90998043052838,-0.36886349908292587,2.9956791521835835,1.314463945268212
75.55772994129158,-0.46650383707546517,3.446186715776422,1.3472884785965524
75.20547945205479,-0.7919716303839306,4.054553126674864,1.380095705701464
74.85322896281801,-0.6672089762823522,5.085361220482046,1.4128834997952557
74.50097847358121,-0.24952530820315558,5.512813412190023,1.4456496226035398
74.14872798434442,0.43395705774461957,5.807419279740513,1.4783917230595147
73.79647749510764,-0.07051802188350029,5.151678149603412,1.5111073360854899
73.44422700587084,0.01627338966542336,4.818990668509197,1.543793881462792
73.09197651663405,-0.2115540656505021,4.764534897374774,1.5764486627911214
72.73972602739727,-0.33089225653027227,4.174275125995447,1.6090688665383908
72.38747553816047,-0.4882016899626969,3.76335794661171,1.6416515611820213
72.03522504892368,2.2335847832695457e-17,3.286472720608828,1.6741936964425672
71.6829745596869,0.0379712425526542,2.625042300516421,1.7066921026105546
71.3307240704501,0.3417411829738877,1.8690798612639001,1.739143489967312
70.97847358121331,0.5912664911770437,2.9547793575378707,1.7715444483004936
70.62622309197651,0.9601299902599701,3.96949528179052,1.8038914465150058
70.27397260273972,0.7268780717222373,3.229811223165673,1.8361808323399054
69.92172211350294,0.5912664911770439,3.3551302639682627,1.8684088321318357
69.56947162426614,0.271223161090387,3.409170484745413,1.9005715507754823
69.21722113502935,-0.5370218589589663,4.510952435573004,1.9326649716814412
68.86497064579257,-0.33631671975208005,4.529241640075768,1.964684956881905
68.51272015655577,-0.4502304474100426,4.984999064155186,1.996627247224422
68.16046966731898,0.36886349908292626,6.5625872559736935,2.0284874626639704
67.8082191780822,1.144561739801433,6.374205925350592,2.0602611026535285
67.4559686888454,1.074043717917933,5.12992493540013,2.091943546633236
67.10371819960861,0.7431514613876603,4.627906476628077,2.1235300546181803
66.75146771037183,-0.05424463221807728,3.3370811016644804,2.155015767884803
66.39921722113503,-0.4610793738536576,2.8862885257728963,2.18639570975584
66.04696673189824,-0.6726334395041597,3.5096570484692724,2.217664786483615
65.69471624266146,-0.7865471671621231,3.985105450726468,2.248817788231526
65.34246575342466,-0.7106046820568139,3.6372916931775583,2.2798493901534007
64.99021526418787,-0.08679141154892384,2.0613531231089697,2.310754153570409
64.63796477495109,0.02712231610903868,2.5326202438059497,2.3415265272451222
64.28571428571429,0.10306480121434708,2.834670024661805,2.3721608487522476
63.9334637964775,0.7648493142748918,4.2195246369669945,2.4026513459455217
63.5812133072407,1.1988063720195112,5.315113169281142,2.432992138520156
63.228962818003914,1.1391372765796257,5.4545830116890155,2.4631772396701948
62.87671232876713,0.9438566005945472,5.285019747547922,2.4932005578400656
62.52446183953033,0.2766476243121948,4.020522707087262,2.5230558985695466
62.172211350293544,0.2657986978685793,3.882843505496148,2.5527369664312998
61.81996086105676,0.1681583598760399,3.6426593303946824,2.5822373670601033
61.46771037181996,0.15730943343242443,3.540695531209551,2.6115506092727845
61.11545988258317,0.43395705774461923,3.7408665272080603,2.6406701072778738
60.763209393346386,0.23325191853773292,4.270306821507025,2.669589182973867
60.41095890410959,-0.4231081313010039,4.916072238521184,2.698301068335
60.0587084148728,-1.074043717917933,5.310912405489045,2.726798907883301
59.70645792563601,0.22240299209411765,4.803542127148499,2.7550757612457026
59.35420743639922,0.9167342844855085,4.438155785508574,2.783124605794899
59.00195694716243,1.1499862030232422,4.629581539045613,2.810938339372572
58.64970645792564,1.014374622478048,4.37387019730577,2.8385097830935884
58.29745596868885,1.193381908797704,4.718709346708941,2.8658316842296956
57.945205479452056,2.4193105969262536,6.723656626955017,2.892896719171179
57.59295499021527,2.4952530820315615,6.893449181636365,2.919697496464913
57.240704500978474,2.321670258933714,7.242468977780425,2.9462265599271924
56.888454011741686,2.8858144340017193,7.54552778287222,2.9724763918296353
56.53620352250489,3.3089225653027228,7.559000691063953,2.998439416156469
56.183953033268104,3.1570375950921075,7.4374672609972245,3.0241080019313906
55.831702544031316,3.026850477768723,7.275877632136917,3.0494744666122005
55.47945205479452,2.891238897223527,7.063428078501304,3.074531079551334
55.12720156555773,3.021426014546913,7.569513359406477,3.099270065520375
54.77495107632094,2.9726058455506448,7.734850889401485,3.123683608296603
54.42270058708415,3.2221311537538004,7.9182077135351365,3.1477638543095594
54.07045009784736,4.355843967111619,8.594686670590947,3.1715029163456054
53.71819960861057,4.334146114224389,9.971876475894435,3.1948928773083827
53.36594911937378,5.28342717804074,10.815389395978492,3.2179257940330483
53.013698630136986,5.581772655240165,10.89102133514081,3.240593701152144
52.6614481409002,5.489556780469436,10.728008515200301,3.2628886150108802
52.30919765166341,5.538376949465708,10.648387104336996,3.2848025376296235
51.956947162426616,5.6522906771236725,10.326343066413477,3.306327460711307
51.60469667318983,6.883643828474029,9.418113260025857,3.327455369691475
51.25244618395303,6.98128416646657,9.585523819242022,3.3481782478286313
50.900195694716245,7.252507327556954,9.760231414235667,3.3684880803325297
50.54794520547945,6.9378884606921,9.425827066991197,3.3883768585280176
50.19569471624266,6.639542983492672,9.20389952676178,3.4078365840520193
49.843444227005875,8.614047596230689,9.754566534764942,3.4268592730812255
49.49119373776908,9.75318487281032,9.748585967668426,3.4454369605880153
49.13894324853229,9.530781880716217,9.96363449552152,3.463561704622121
48.7866927592955,9.335501204731136,9.717248726590137,3.4812255906155447
48.43444227005871,9.389745836949206,9.696690404995572,3.498420735708176
48.08219178082192,9.18361623452051,9.446769279872504,3.515139293091584
47.72994129158513,8.689990081336003,9.064289405465605,3.5313734563684065
47.37769080234834,8.538105111125386,8.626397501386933,3.5471154639247677
47.025440313111545,7.5833995840872355,8.082078852869726,3.562357603313131
46.67318982387476,6.9324639974703,8.04264072177183,3.5770922156429767
46.32093933463797,7.057226651571876,8.302762509247414,3.591311699976704
45.968688845401175,7.2416584011133445,8.659742275813889,3.605008517728118
45.61643835616439,7.664766532414339,9.286980453673456,3.618175197060892
45.26418786692759,8.570651890456228,10.152734668081564,3.630804337284346
44.911937377690805,9.12937160230242,10.074384887933611,3.6428886132439215
44.55968688845402,9.297529962178453,10.39192382321689,3.6544207797037016
44.20743639921722,10.246811025994813,10.413693711316066,3.6653936757183354
43.855185909980435,10.930293391942582,9.865720768145291,3.675800228991717
43.50293542074364,10.48006294453254,10.028810040770892,3.6856334602197944
43.15068493150685,10.013559107457084,10.188817079657237,3.6948864874148586
42.798434442270064,9.60672436582151,10.104319036440659,3.703552530208687
42.44618395303327,8.738810250332278,9.938056313928398,3.7116249141319164
42.09393346379648,7.9956587889446205,10.240403906296674,3.7190970748670362
41.74168297455969,7.838349355512189,10.665445174393339,3.725962562472385
41.3894324853229,7.800378112959535,11.287342155065625,3.7322150455745753
41.03718199608611,7.903442914173881,11.464062420992157,3.737848315526745
40.68493150684932,8.011932178610039,11.67910110738537,3.7428562905300935
40.33268101761253,7.822075965846765,11.765329353505056,3.7472330197161403
39.980430528375734,7.594248510530839,12.132864281249079,3.75097268718718
39.62818003913895,7.165715916008018,12.421647692442988,3.754069616012422
39.27592954990216,7.051802188350053,12.652434591112087,3.756518272177333
38.923679060665364,6.715485468597995,12.77507501028026,3.7583132684837053
38.57142857142858,5.673988530010901,13.369060349299575,3.7594493683980197
38.21917808219178,5.044750796281198,13.558957713730452,3.7599214898456723
37.866927592954994,4.827772267408888,13.001545549927338,3.7597247089486965
37.5146771037182,4.3395705774461995,13.377069453967732,3.758854263704597
37.16242661448141,4.833196730630693,13.60549781772836,3.7573055576039796
36.810176125244624,4.724707466194548,13.05193147946948,3.755074163184675
36.45792563600783,4.431786452216928,12.575236051954812,3.7521558255200897
36.10567514677104,3.753728549490951,12.506661978930456,3.7485464656395435
35.75342465753425,2.565771103915063,12.68818125614103,3.744242183878415
35.40117416829746,2.6471380522421804,12.58126569995245,3.7392392631559175
35.04892367906067,2.158936362279492,12.828602069635739,3.7335341721783957
34.696673189823876,2.088418340395993,13.190627185980832,3.727123568566058
34.34442270058709,2.2457277738284094,12.88567508700827,3.7200043019011004
33.992172211350294,2.86411658111449,13.102390892710938,3.712173416695232
33.639921722113506,2.9020878236671406,12.868401177998996,3.703628155274634
33.28767123287672,2.3596415014863648,12.871871758781039,3.6943659605804595
32.935420743639924,2.9237856765543735,13.08198464070308,3.6843844788829885
32.583170254403136,2.0395981713997147,13.416867815305665,3.6736815624076375
32.23091976516634,0.5966909543988488,13.893375121657492,3.6622552718710475
31.878669275929553,0.6943312923913904,13.251207579481195,3.650103878925523
31.526418786692766,-0.24952530820315527,13.522458961273182,3.637225868510165
31.17416829745597,-0.04882016899627156,13.47051502932253,3.6236199411070684
30.821917808219183,2.213180994497561,13.148728774632648,3.6092850149010216
30.46966731898239,3.7049083804946865,12.752986867868808,3.594220227841188
30.1174168297456,3.585570189614915,12.785496636578344,3.5784249396033245
29.765166340508813,3.8459444242616896,12.543401188025374,3.561898733451114
29.412915851272018,3.2112822273101846,13.526644927494303,3.5446414179952765
29.06066536203523,2.587468956802301,13.334373300040403,3.5266530288491627
28.708414872798436,2.289123479602871,12.531242675730901,3.5079338301795984
28.356164383561648,2.196907604832133,11.862011228770672,3.4884843161517973
28.003913894324853,2.082993877174175,11.166697274652197,3.468305212267235
27.651663405088065,2.3216702589337133,10.839624926243763,3.447397476593425
27.299412915851278,2.620015736133139,9.319481984643502,3.4257623008845925
26.947162426614483,2.2131809944975567,8.093000994110733,3.4034011115923244
26.594911937377695,2.278274553159254,6.864636239265263,3.3803155707653145
26.2426614481409,1.8443174954146353,6.359136895039916,3.356507576837396
25.890410958904113,1.470029533109898,6.933552624683861,3.3319792653031075
25.538160469667318,1.4429072170008583,5.670160035841852,3.3067330092801215
25.185909980430537,0.7648493142748927,5.004475242766039,3.2807714199579037
24.833659491193742,0.2549497714249634,4.9003322972042,3.2540973469320447
24.481409001956948,-0.5207484692935426,4.818743368792114,3.226713878423789
24.129158512720167,-1.3778136583391676,4.542941799611154,3.19862434138432
23.776908023483372,-2.2077565312757557,4.963300850008662,3.169832301483434
23.424657534246577,-1.8714398115236708,5.914150231878154,3.1403415629823357
23.072407045009783,-2.3704904279299863,6.157320126272479,3.1101561684902914
22.720156555773002,-3.021426014546918,6.767602142374857,3.0792803986050057
22.367906066536207,-3.368591660742612,7.348810443748776,3.0477187714365908
22.015655577299412,-3.043123867434143,7.776109456762218,3.01547604201514
21.663405088062632,-1.7195548413130564,9.301803039506291,2.982557201581899
21.311154598825837,-0.7756982407185066,8.574539113106884,2.948967476764156
20.958904109589042,-0.6889068291695816,8.007619359168139,2.9147123286340246
20.606653620352247,-1.1499862030232413,7.325074304457055,2.879797451651334
20.254403131115467,-1.5676698711024386,7.799112427930691,2.8442287724909416
19.902152641878672,-1.5947921872114759,7.506955397758491,2.8080124487548193
19.549902152641877,-1.4157849008918193,7.721938218765526,2.771154867569373
19.197651663405097,-1.3235690261210864,7.658827265722153,2.733662644068459
18.845401174168302,-1.4049359744482048,7.421857149675786,2.6955426197626684
18.493150684931507,-0.9058853580418944,8.261443240016341,2.656801860795541
18.140900195694726,0.4231081313010044,9.079041271971318,2.6174476560873456
17.78864970645793,0.8353673361583932,9.271891398925389,2.577487515367227
17.436399217221137,1.9202599805199398,9.264062121646603,2.536929167094528
17.084148727984342,3.05939725709957,8.003647968634956,2.4957805562701623
16.73189823874756,3.091944036430414,8.011019479968091,2.4540498421389962
16.379647749510767,2.6634114419076007,7.951820899420048,2.4117453957842443
16.027397260273972,2.120965119726833,7.738169328687973,2.3688757976149653
15.675146771037191,1.1499862030232404,7.655691595834912,2.3254498347477637
15.322896281800396,1.0414969385870871,7.632210114727698,2.281476498283919
14.970645792563602,0.6129643440642741,7.753918687435927,2.2369649804831853
14.618395303326821,0.5424463221807733,7.672162576823914,2.1919246718355807
14.266144814090026,0.2332519185377327,7.481247327260032,2.1463651580325243
13.913894324853231,0.43395705774461746,6.4654413570250275,2.1002962168387835
13.561643835616437,0.11391372765796211,5.619976893554854,2.0537278148666807
13.209393346379656,0.3254677933084658,5.829882385173825,2.0066701042541384
12.857142857142861,2.1806342151667133,7.877769976920262,1.95913341924813
12.504892367906066,2.321670258933715,7.8043002435661695,1.9111282726952323
12.152641878669286,2.4247350601480595,7.280690610758988,1.8626653524409442
11.800391389432491,1.822619642527401,6.93374571614604,1.8137555176395512
11.448140900195696,1.0903171075833584,8.036252098979796,1.764409794976368
11.095890410958901,0.16273389665422994,8.656981054703506,1.7146393748041784
10.74363992172212,-0.24952530820315683,8.66180624448679,1.664455607195829
10.391389432485326,-1.019799085699856,8.422953061795132,1.613869997914895
10.039138943248531,-1.773799473531133,8.004737954047748,1.5628942043064764
9.68688845401175,-2.0016269288470596,7.8031030714028535,1.5115400311101308
9.334637964774956,-0.13018711732338528,8.746677399854848,1.4598194261970612
8.982387475538161,1.9419578334071705,9.36102055844981,1.4077444762337223
8.63013698630138,1.4646050698880901,8.776204831373246,1.3553274022739927
8.277886497064586,1.1825329823540855,8.505184699845774,1.3025805552821599
7.925636007827791,0.5749931015116202,8.729867600456721,1.249516411589
7.573385518590996,1.3940870480045904,9.454459706682979,1.1961475682832243
7.221135029354215,1.990778002403442,9.686677388110095,1.1424867385406614
6.868884540117421,1.773799473531132,9.424459654056202,1.088546746893537
6.516634050880626,1.9473822966289782,8.776984321211811,1.0343405244422905
6.164383561643845,2.392188280817215,7.6871840404518395,0.9798811040123432
5.81213307240705,2.733929463791103,6.249085222843466,0.9251816152583091
5.4598825831702555,2.858692117892683,7.4089688919111785,0.870255279718181
5.107632093933475,2.6471380522421786,7.64945486654439,0.8151154058199903
4.75538160469668,2.3487925750427534,7.901983349351566,0.7597753838435252
4.403131115459885,1.6815835987604004,7.830790879218283,0.7042486808397188
4.0508806262230905,1.090317107583357,8.078220560876407,0.6485488355102825
3.69863013698631,1.0848926443615485,8.394699910699854,0.5926894530502581
3.346379647749515,1.3778136583391662,9.043437586253555,0.5366841999561234
2.9941291585127203,1.4429072170008597,7.957397275001819,0.48054679880216844
2.6418786692759397,1.9311089069635572,7.303326133670802,0.4242910229877971
2.289628180039145,2.468130765922525,7.467255860380558,0.367930691458492
1.9373776908023501,2.6362891257985623,7.7024245249466246,0.311479663403193
1.5851272015655695,2.6796848315730233,7.325733062337536,0.25495183293079476
1.2328767123287747,2.76647624312195,8.012084590988175,0.19836112372853926
0.8806262230919799,2.4572818394789064,8.527651277970898,0.14172148370509233
0.5283757338551851,2.06672048750875,8.26568057905543,0.08504687962103698
0.1761252446184045,1.5080007756625524,8.060891060815505,0.028351291709603578
-0.1761252446183903,2.262001163493828,7.983521817106983,-0.028351291709601288
-0.5283757338551851,2.6091668096895253,7.0915329466194805,-0.08504687962103698
-0.8806262230919657,1.9148355172981333,5.957278280127848,-0.14172148370509002
-1.2328767123287605,1.795497326418362,4.8722340233004795,-0.19836112372853698
-1.5851272015655553,2.2511522370502153,5.584260290061862,-0.2549518329307925
-1.9373776908023501,2.343368111820944,5.894781928549102,-0.311479663403193
-2.2896281800391307,2.3053968692682907,5.844584116138689,-0.36793069145848967
-2.6418786692759255,1.7249793045348605,5.384194423006346,-0.42429102298779486
-2.9941291585127203,1.9962024656252495,6.693893114974459,-0.48054679880216844
-3.346379647749501,1.4591806066662838,6.780676666894662,-0.536684199956121
-3.6986301369862957,1.2422020777939735,6.246996584252026,-0.5926894530502558
-4.0508806262230905,1.1065904972487806,6.405020944058908,-0.6485488355102825
-4.403131115459871,1.3886625847827812,5.816866170795657,-0.7042486808397167
-4.755381604696666,1.1174394236923948,4.613894212716424,-0.759775383843523
-5.107632093933461,1.3615402686737434,6.329837255896111,-0.8151154058199881
-5.4598825831702555,0.8190939464929683,7.609114425349435,-0.870255279718181
-5.812133072407036,0.027122316109039892,8.545740402828969,-0.9251816152583069
-6.164383561643831,-0.7811227039403147,8.55953483045224,-0.979881104012341
-6.516634050880626,-1.0143746224780508,7.839588062384408,-1.0343405244422905
-6.868884540117406,-1.2042308352413185,6.480133783833109,-1.0885467468935348
-7.221135029354201,-1.6002166504332842,5.512623926655416,-1.1424867385406596
-7.573385518590996,-1.632763429764127,5.4922174459533055,-1.1961475682832243
-7.9256360078277766,-2.240303310606597,6.434055960341247,-1.2495164115889978
-8.277886497064571,-2.733929463791103,6.877928457287204,-1.3025805552821577
-8.630136986301366,-2.9997281616596814,6.866181324370308,-1.3553274022739907
-8.982387475538161,-2.11554065650502,5.859364461879678,-1.4077444762337223
-9.334637964774942,-1.3289934893428965,5.569951783023838,-1.4598194261970592
-9.686888454011736,-1.6978569884258239,5.875595172882125,-1.5115400311101288
-10.039138943248531,-2.4301595233698685,7.354323916280857,-1.5628942043064764
-10.391389432485312,-2.5494977142496387,7.451222441658077,-1.6138699979148927
-10.743639921722107,-2.18605867838852,7.277036191262464,-1.6644556071958272
-11.095890410958901,-1.4700295331098991,7.393113540760695,-1.7146393748041784
-11.448140900195682,-2.4301595233698703,8.817968438302739,-1.7644097949763657
-11.800391389432477,-2.934634602997991,9.266121678509416,-1.8137555176395495
-12.152641878669272,-2.9129367501107657,9.32430515666977,-1.8626653524409422
-12.504892367906066,-3.195008837644768,9.249753267418585,-1.9111282726952323
-12.857142857142847,-3.1895843744229526,8.973865769189858,-1.959133419248128
-13.209393346379642,-2.3650659647081724,8.057334868398481,-2.0066701042541366
-13.561643835616437,-1.9419578334071717,7.379040696851159,-2.0537278148666807
-13.913894324853217,-1.952806759850782,7.2139405930369,-2.1002962168387818
-14.266144814090012,-0.08679141154892307,8.418116798391342,-2.1463651580325225
-14.618395303326807,0.059669095439884856,8.633573005446461,-2.191924671835579
-14.970645792563602,0.5315973957371593,7.324094091613615,-2.2369649804831853
-15.322896281800382,0.35259010941750263,6.123709662087102,-2.281476498283917
-15.675146771037177,-0.10306480121434636,5.6765316495828975,-2.325449834747763
-16.027397260273972,-0.5261729325153525,5.315733172173401,-2.3688757976149653
